qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url
0926-2,XaP6KFsFnp4,Correctly-led Open-ended Question,Positional Relationship,Is the right hand responsible for pulling the thread through the needle?,13.89,Please state your answer with a brief explanation.,"No, the left hand is responsible for pulling the thread through the needle. It uses friction to move the thread along.",https://www.youtube.com/shorts/XaP6KFsFnp4
0926-3,XaP6KFsFnp4,Wrongly-led Open-ended Question,Positional Relationship,Is the left hand responsible for pulling the thread through the needle?,13.89,Please state your answer with a brief explanation.,"Yes, the left hand is responsible for pulling the thread through the needle. It appears to be accomplished by the left hand rubbing the needle and thread back and forth against the right hand to create friction which then pulls the thread through the needle.",https://www.youtube.com/shorts/XaP6KFsFnp4
0926-7,XaP6KFsFnp4,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which hand is pulling the thread through the needle?
A. Neither hand
B. Left hand
C. Both hands
D. Right hand",13.89,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",C,https://www.youtube.com/shorts/XaP6KFsFnp4
0927-0,2DEz3_PwR80,Primary Open-ended Question,Positional Relationship,With which arm does the man in black in the video hold the child?,18.55,Please state your answer with a brief explanation.,"The man in the video holds the child with his left arm. As the video begins, he uses his right arm to unwrap the popsicle, while his left arm supports the child.",https://youtube.com/shorts/2DEz3_PwR80
0927-1,2DEz3_PwR80,Paraphrased Open-ended Question,Positional Relationship,Which arm does the man in black use to hold the child in the video?,18.55,Please state your answer with a brief explanation.,The man in black holds the child with his left arm. You can see it holding the child in the video.,https://youtube.com/shorts/2DEz3_PwR80
0927-2,2DEz3_PwR80,Correctly-led Open-ended Question,Positional Relationship,Does the man in black hold the child with his left arm while his right hand holds the popsicle?,18.55,Please state your answer with a brief explanation.,"Yes, the man holds the child with his left arm while his right hand holds the popsicle. You can see this clearly at the beginning of the video as he is preparing to offer the popsicle to the child.",https://youtube.com/shorts/2DEz3_PwR80
0927-3,2DEz3_PwR80,Wrongly-led Open-ended Question,Positional Relationship,Does the man in black hold the child with his right arm while his left hand holds the popsicle?,18.55,Please state your answer with a brief explanation.,"Yes, the man holds the child with his right arm and uses his left hand to hold the popsicle. This is evident when the man first opens the popsicle at the beginning of the video.",https://youtube.com/shorts/2DEz3_PwR80
0927-7,2DEz3_PwR80,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"With which arm does the man in black hold the child?
A. Left arm
B. Both arms
C. Right arm
D. Neither arm",18.55,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",C,https://youtube.com/shorts/2DEz3_PwR80
0929-0,9y91My_upXU,Primary Open-ended Question,Plot Attribute (Montage),What are the similarities between the actions of the little girl in the green dress and the little girl in the blue dress in the video?,38.02,Please state your answer with a brief explanation.,"Both girls were initially concerned about the statue falling and losing balance, before realizing it was a prank. The girl in the green dress says ""Mama help me"" at [00:00:03-00:00:09], and the girl in the blue dress helps the statue when it starts to sway at [00:00:21-00:00:27].",https://youtube.com/shorts/9y91My_upXU
0929-1,9y91My_upXU,Paraphrased Open-ended Question,Plot Attribute (Montage),In what ways do the little girl in the green dress and the little girl in the blue dress behave similarly towards the statue in the video?,38.02,Please state your answer with a brief explanation.,"Both girls initially believe the statue is a real person. The girl in the green dress reaches out and touches the statue to steady him (0:08), and the girl in the blue dress tries to hold on to him to keep him from falling over. (0:23)",https://youtube.com/shorts/9y91My_upXU
0929-2,9y91My_upXU,Correctly-led Open-ended Question,Plot Attribute (Montage),Do the little girl in the green dress and the little girl in the blue dress both try to support the statue when it pretends to fall?,38.02,Please state your answer with a brief explanation.,"Yes, both girls try to support the statue. The girl in the green dress tries to hold up the statue while calling for her mom to help, and the girl in the blue dress grabs onto the statue to keep it from falling.",https://youtube.com/shorts/9y91My_upXU
0929-3,9y91My_upXU,Wrongly-led Open-ended Question,Plot Attribute (Montage),Are the little girl in the green dress and the little girl in the blue dress trying to determine if the statue is real or not?,38.02,Please state your answer with a brief explanation.,"No, the children did not attempt to determine if the statue was real. They both seemed to think the statue was real and tried to brace the statue to prevent it from falling. The little girl in the green dress did this out of concern. At [00:00:26] the little girl in the blue dress says “wait that’s not even real”.",https://youtube.com/shorts/9y91My_upXU
0929-7,9y91My_upXU,Multiple-choice Question with a Single Correct Answer,Plot Attribute (Montage),"What did the little girl in the green dress and the little girl in the blue dress do when the statue pretended to fall?
A. They tried to support it, thinking they had broken it.
B. They laughed and walked away.
C. They ignored it and continued playing.
D. They asked an adult for help.",38.02,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A.,https://youtube.com/shorts/9y91My_upXU
0933-0,bLr422lyAyY,Primary Open-ended Question,Character Motivation Causality,Why did the man in the costume light the fire?,8.62,Please state your answer with a brief explanation.,"The video does not show the man lighting a fire. Instead, the man in the costume makes a firework noise and throws a pie at the woman's face as a prank.",https://youtube.com/shorts/bLr422lyAyY
0933-1,bLr422lyAyY,Paraphrased Open-ended Question,Character Motivation Causality,What was the reason the man in the costume started the fire?,8.62,Please state your answer with a brief explanation.,The man in the costume didn't start a fire. He smacked her in the face with a pie after making firework sounds.,https://youtube.com/shorts/bLr422lyAyY
0933-2,bLr422lyAyY,Correctly-led Open-ended Question,Character Motivation Causality,Did the man in the costume light the fire to catch the woman's attention for a prank?,8.62,Please state your answer with a brief explanation.,"No, the man in the costume did not light a fire. He made a firework sound before throwing a pie at the woman.",https://youtube.com/shorts/bLr422lyAyY
0933-3,bLr422lyAyY,Wrongly-led Open-ended Question,Character Motivation Causality,Was the fire lit by the man in the costume to surprise the person being pranked?,8.62,Please state your answer with a brief explanation.,"No, the video does not show a fire being lit. The person in the costume threw a pie at the woman.",https://youtube.com/shorts/bLr422lyAyY
0933-7,bLr422lyAyY,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the man in the costume light the fire?
A. To catch the woman's attention for a prank.
B. To surprise the person unexpectedly.
C. To start a campfire.
D. To signal the end of an event.",8.62,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A,https://youtube.com/shorts/bLr422lyAyY
0939-0,vz9D4nqhTyk,Primary Open-ended Question,Element Counting,How many people were there playing roles in the video?,37.68,Please state your answer with a brief explanation.,"Four people are playing roles in the video: three ""boys"" playing video games and the ""dad.""",https://youtube.com/shorts/vz9D4nqhTyk
0939-1,vz9D4nqhTyk,Paraphrased Open-ended Question,Element Counting,What is the number of individuals acting in the video?,37.68,Please state your answer with a brief explanation.,There are four individuals in the video. Three people portray the friends at the sleepover and one person portrays the father.,https://youtube.com/shorts/vz9D4nqhTyk
0939-2,vz9D4nqhTyk,Correctly-led Open-ended Question,Element Counting,Is it true that only one person played all the roles in the video?,37.68,Please state your answer with a brief explanation.,"Yes, it is true. The video uses editing techniques to make it appear as if there are multiple people, but it is the same person in every role.",https://youtube.com/shorts/vz9D4nqhTyk
0939-3,vz9D4nqhTyk,Wrongly-led Open-ended Question,Element Counting,Are there four different people playing roles in the video?,37.68,Please state your answer with a brief explanation.,"No, there appear to be three people playing roles in the video because the ""dad"" character is the same actor as one of the boys who is at the sleepover.",https://youtube.com/shorts/vz9D4nqhTyk
0939-7,vz9D4nqhTyk,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many people are actually playing roles in the video?
A. Two
B. One
C. Four
D. Three",37.68,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",B,https://youtube.com/shorts/vz9D4nqhTyk
